item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00004,unspecified,False,00004.wav,What is the name of the campus tv station?,What is the name of the campus TV station?,Campus TV station names vary. Each university has its own unique name for it. Could you specify which university you're asking about?,WYBC Yale Radio,True,True,True,1.0,1.0,,,22,3,133,7.333333333333333,5,29,8.8,49.42,8.19,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.3571,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,,,,,,,,,,,,,,,,,,,
00005,unspecified,False,00005.wav,What did the bureau used to ensure the safe travels of aircraft?,What did the Bureau used to ensure the safe travels of aircraft?,It used air traffic control. Air traffic control ensures safe travels by managing the movement of aircraft to prevent collisions and optimize traffic flow.,"maps, blackboards, and mental calculations",True,True,True,1.0,1.0,,,24,2,155,12.0,5,32,9.6,50.13,9.25,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6411,0.2222,0.6411,0.0,0.0714,0.0,0.0,5.0,0.2,0.0808,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7142.0,9496.0,992.0,201.0,106.0,968.0,767.0,7473.0,2193.0,3356.0,190.0,479.0,2.0,27.0,327.0,27.2,1.0,1862.0,9346.0
00012,unspecified,False,00012.wav,What did Beyoncé's mother own when Beyoncé was a child?,What did Beyonce's mother own when Beyonce was a child?,Beyoncé's mother owned hair salon businesses. She ran several beauty supply stores and salons in Houston.,salon,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,2,105,8.0,6,21,6.4,50.67,8.18,0.2,0.0377,10.0,2.0,2.0,0.0,0.0,False,0.75,mild,0.261,0.0769,0.4725,0.2115,0.1176,1.0,0.0,1.0,1.0,0.1399,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,8992.0,833.0,352.0,105.0,1153.0,801.0,7162.0,2490.0,3843.0,195.0,418.0,2.0,23.0,328.0,27.6,1.0,2168.0,6025.0
00030,unspecified,False,00030.wav,What was one subject that Avicenna never developed?,What was one subject that Avicenna never developed?,"Avicenna did not develop chemistry as a distinct science. He focused more on medicine, philosophy, and theology.",theology,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,17,2,112,8.5,9,23,6.8,33.98,10.63,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.4001,0.2222,0.4001,0.0,0.1176,1.0,0.0,1.0,1.0,0.1399,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7430.0,9585.0,904.0,441.0,106.0,1249.0,808.0,7724.0,684.0,2110.0,172.0,343.0,2.0,24.0,325.0,26.5,1.0,390.0,6815.0
00032,unspecified,False,00032.wav,In what years was the Great Famine?,In what years was the great famine?,It occurred from 1958 to 1962.,1315–1317,False,False,False,0.8889,0.8889,opener_at_most_five_words,opener_at_most_five_words,6,1,30,6.0,6,8,2.4,130.25,-3.42,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['1958', '1962'], 'quantities': [], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,7212.0,8928.0,554.0,561.0,94.0,1280.0,719.0,7433.0,4137.0,5618.0,197.0,197.0,1.0,16.0,322.0,28.8,1.0,3916.0,3680.0
00035,unspecified,False,00035.wav,What property does combining copper with brass or bronze create?,What property does Combining Copper with Brass or Bronze create?,"It creates stronger alloys. Copper combined with brass or bronze forms alloys that are harder and more durable than pure copper, enhancing their mechanical properties.",hardness,False,True,True,1.0,1.0,,,25,2,167,12.5,4,33,10.0,55.4,8.64,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6404,0.3125,0.6404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7119.0,9456.0,1054.0,165.0,108.0,874.0,709.0,7416.0,2968.0,3961.0,114.0,419.0,2.0,29.0,326.0,27.5,1.0,2671.0,9009.0
00045,unspecified,False,00045.wav,Do different countries refer to plants by different names?,Do different countries refer to plants by different names?,"Yes, they do. Different cultures and languages often have unique terms for the same plant species.",single world-wide name,False,True,True,1.0,1.0,,,16,2,98,8.0,3,21,6.4,71.82,5.23,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.3806,0.2222,0.3806,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6620.0,8548.0,731.0,202.0,103.0,939.0,737.0,6882.0,-1405.0,-343.0,119.0,343.0,2.0,20.0,324.0,27.4,1.0,-1668.0,5851.0
00046,unspecified,False,00046.wav, How many tornadoes does Houston usually get per year?,How many tornadoes does Houston usually get per year?,"Houston gets few tornadoes annually. On average, it experiences less than one tornado per year. This can vary due to weather conditions.",49.,True,True,True,1.0,1.0,,,22,3,136,7.333333333333333,5,29,8.8,57.11,7.12,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7915,0.3125,0.7915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6422.0,8577.0,1035.0,278.0,105.0,1021.0,743.0,6696.0,1863.0,3032.0,144.0,443.0,3.0,28.0,325.0,27.0,1.0,1590.0,8254.0
00047,unspecified,False,00047.wav,What did she sing at the 2009 Presidential Inauguration?,What is she seeing at the 2009 presidential inauguration?,She saw Barack Obama being inaugurated. It was his first inauguration as president. Millions gathered to witness the historic event.,America the Beautiful,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,3,132,6.666666666666667,6,27,8.0,39.33,9.43,0.2222,0.0727,9.0,2.0,2.0,0.0,0.0,False,0.75,mild,0.2436,0.0769,0.2513,0.0077,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Barack Obama'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9209.0,11369.0,951.0,321.0,110.0,1136.0,815.0,9505.0,3424.0,4737.0,171.0,437.0,3.0,26.0,328.0,27.3,1.0,3129.0,7198.0
00054,unspecified,False,00054.wav,What concept took shape during Walpole's tenure as prime minister?,What concept took shape during Walpole's tenure as prime minister?,"It was the office of prime minister. During Robert Walpole's tenure, which lasted from 1721 to 1742, the role and influence of the prime minister began to take a more defined shape.",doctrine of cabinet solidarity,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,32,2,181,16.0,7,43,12.8,74.27,6.88,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7437,0.4444,0.7437,0.0,0.0625,0.0,0.0,4.0,0.25,0.0723,"{'years': ['1721', '1742'], 'quantities': [], 'name_spans': ['During Robert Walpole'], 'atom_count': 3}",,,False,constraint violation: opener_at_most_five_words,6910.0,10125.0,1708.0,316.0,106.0,1115.0,799.0,7185.0,1904.0,3156.0,132.0,616.0,3.0,47.0,327.0,27.5,1.0,1630.0,13200.0
