item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00004,unspecified,False,00004.wav,What is the name of the campus tv station?,now what does the name of the campus tv station,That sounds like you're asking about a TV station at your school.,WYBC Yale Radio,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,1,65,12.0,12,16,4.8,88.91,3.84,0.2222,0.1707,9.0,2.0,1.0,0.0,1.0,False,1.0,mild,0.4073,0.3333,0.5063,0.0989,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,,,,,,,,,,,,,,,,,,,
00005,unspecified,False,00005.wav,What did the bureau used to ensure the safe travels of aircraft?,why did the bureau used to ensure the safe travels of aircraft,The Bureau of Airworthiness ensured the safety of aircraft by certifying they met rigorous safety standards before they could be flown.,"maps, blackboards, and mental calculations",True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,21,1,135,21.0,21,28,8.4,32.43,13.95,0.0833,0.0317,12.0,1.0,1.0,0.0,0.0,False,1.0,mild,0.3357,0.1667,0.3357,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7142.0,7945.0,330.0,320.0,34.0,1164.0,844.0,7202.0,1143.0,2654.0,343.0,343.0,1.0,26.0,327.0,78.7,1.0,1862.0,6954.0
00012,unspecified,False,00012.wav,What did Beyoncé's mother own when Beyoncé was a child?,what did on to his mother own when beyond say was a child,"I'm sorry, I couldn't understand that request clearly. Please provide more details.",salon,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,12,2,83,6.0,8,16,4.8,66.8,5.43,0.5,0.2264,10.0,5.0,2.0,0.0,3.0,False,0.75,severe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6840.0,6936.0,226.0,161.0,32.0,863.0,702.0,6924.0,1085.0,2123.0,170.0,242.0,2.0,18.0,328.0,79.3,1.0,2168.0,4620.0
00030,unspecified,False,00030.wav,What was one subject that Avicenna never developed?,what was one subject that average china never developed,China has made significant advancements in many fields over time. Could you please specify which field you are referring to?,theology,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,2,124,10.0,10,27,8.0,57.1,7.78,0.25,0.16,8.0,2.0,1.0,0.0,1.0,False,0.8,mild,0.1736,0.1,0.0,-0.1736,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7430.0,7614.0,329.0,150.0,31.0,850.0,700.0,7495.0,-611.0,439.0,198.0,320.0,2.0,23.0,324.0,69.8,1.0,390.0,6838.0
00032,unspecified,False,00032.wav,In what years was the Great Famine?,in what years was the great famine,"The Great Famine occurred in the 1930s, particularly during the early part of that decade.",1315–1317,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,16,1,90,16.0,16,21,6.4,63.7,8.35,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7418,0.2222,0.7418,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['The Great Famine'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,7212.0,7272.0,289.0,280.0,31.0,977.0,697.0,7261.0,1021.0,2258.0,257.0,257.0,1.0,24.0,322.0,82.8,1.0,3916.0,5317.0
00035,unspecified,False,00035.wav,What property does combining copper with brass or bronze create?,a property does combining tamper with brass or bronze create,A combination of tamper and brass or bronze typically creates a durable material used in locks and other security applications.,hardness,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,20,1,127,20.0,20,27,8.0,25.8,14.63,0.2,0.0952,10.0,2.0,2.0,0.0,0.0,False,0.8333,mild,0.4916,0.2308,0.3357,-0.1559,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,7119.0,7203.0,261.0,251.0,31.0,1022.0,771.0,7186.0,784.0,2154.0,343.0,343.0,1.0,23.0,326.0,88.0,1.0,2671.0,7488.0
00045,unspecified,False,00045.wav,Do different countries refer to plants by different names?,he different countries referred to plants by different names,"Yes, that's correct. Different cultures have their own unique terms for many plant species.",single world-wide name,False,True,True,1.0,1.0,,,14,2,91,7.0,3,19,5.6,66.79,5.68,0.2222,0.0877,9.0,2.0,2.0,0.0,0.0,False,0.8,mild,0.4088,0.25,0.3917,-0.0171,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,6620.0,6731.0,283.0,94.0,33.0,827.0,733.0,6712.0,-2770.0,-1819.0,119.0,316.0,2.0,19.0,324.0,67.0,1.0,-1668.0,5015.0
00046,unspecified,False,00046.wav, How many tornadoes does Houston usually get per year?,how many tornadoes does houston usually get per year,Houston typically experiences about 5 to 10 tornadoes annually.,49.,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,9,1,63,9.0,9,12,3.6,28.5,11.52,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.405,0.3333,0.405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': ['10', '5'], 'name_spans': [], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6422.0,6905.0,195.0,187.0,32.0,951.0,764.0,6493.0,885.0,2049.0,208.0,208.0,1.0,15.0,326.0,76.6,1.0,1590.0,4202.0
00047,unspecified,False,00047.wav,What did she sing at the 2009 Presidential Inauguration?,what does she saying aba two thousand and nine presidential inauguration,She is referring to the 2009 presidential inauguration.,America the Beautiful,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,8,1,55,8.0,8,11,3.2,29.52,11.13,0.3333,0.4364,12.0,4.0,3.0,1.0,0.0,False,0.5,mild,0.2852,0.5,0.7403,0.4551,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': ['2009'], 'quantities': [], 'name_spans': [], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,9209.0,9300.0,183.0,173.0,32.0,909.0,736.0,9281.0,1150.0,2334.0,270.0,270.0,1.0,14.0,326.0,76.1,1.0,3129.0,3401.0
00054,unspecified,False,00054.wav,What concept took shape during Walpole's tenure as prime minister?,what concept took shape term while post tenure as prime minister,The concept that took shape during their term as Prime Minister was governance strategies.,doctrine of cabinet solidarity,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,14,1,90,14.0,14,19,5.6,59.68,8.41,0.3,0.1875,10.0,3.0,2.0,0.0,1.0,False,0.75,mild,0.6431,0.6667,0.7165,0.0734,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Prime Minister'], 'atom_count': 1}",,,False,constraint violation: opener_at_most_five_words,6910.0,7387.0,224.0,211.0,32.0,912.0,701.0,6974.0,943.0,2090.0,231.0,231.0,1.0,16.0,326.0,71.3,1.0,1630.0,4818.0
