item_id,category,safety_critical_item,filename,ori_text,stt_text,llm_text,reference_answer,answer_unsupported,constraint_item_pass_strict,constraint_item_pass_loose,constraint_check_rate_strict,constraint_check_rate_loose,constraint_failures_strict,constraint_failures_loose,word_count,sentence_count,char_count,mean_words_per_sentence,opening_words,estimated_tokens,estimated_spoken_seconds,flesch_reading_ease,flesch_kincaid_grade,stt_wer,stt_cer,stt_ref_words,stt_word_errors,stt_substitutions,stt_deletions,stt_insertions,stt_exact_match,stt_content_recall,stt_stratum,request_coverage,echo_ratio,intent_coverage,coverage_intent_gap,reference_token_f1,answer_presence,reference_exact_match,reference_answer_words,reference_rouge_1,reference_rouge_l,audit_atoms,quality_composite,safety_minimum,accepted,acceptance_reasons,input_duration_ms,lat_e2e_response_ready,lat_llm_eval,lat_llm_first_chunk_fill,lat_llm_prompt_eval,lat_llm_ttfc,lat_llm_ttft,lat_stt,lat_stt_endpoint_delay,lat_ttfa,lat_tts_first_chunk,lat_tts_total,llm_chunk_count,llm_eval_tokens,llm_prompt_tokens,llm_tokens_per_sec,stt_rtf,trailing_silence_ms,tts_audio_ms
00004,unspecified,False,00004.wav,What is the name of the campus tv station?,What is the name of the campus TV station?,"Campus TV station's name varies. It's often called Student Television or University Television, but I'd need more information about which university you're referring to.",WYBC Yale Radio,True,True,True,1.0,1.0,,,24,2,169,12.0,5,32,9.6,21.93,13.18,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,1.0,0.25,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Student Television', 'University Television'], 'atom_count': 2}",,,True,,,,,,,,,,,,,,,,,,,,
00005,unspecified,False,00005.wav,What did the bureau used to ensure the safe travels of aircraft?,What did the Bureau used to ensure the safe travels of aircraft?,"The Federal Aviation Administration. It's responsible for regulating and overseeing aviation safety, including ensuring that airlines follow strict guidelines to minimize risks during flights.","maps, blackboards, and mental calculations",True,True,True,1.0,1.0,,,24,2,192,12.0,4,32,9.6,-2.75,16.62,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,5.0,0.2,0.0808,"{'years': [], 'quantities': [], 'name_spans': ['The Federal Aviation Administration'], 'atom_count': 1}",,,True,,7142.0,9112.0,416.0,100.0,41.0,1013.0,913.0,7432.0,2152.0,3303.0,134.0,527.0,3.0,29.0,308.0,69.6,1.0,1862.0,11447.0
00012,unspecified,False,00012.wav,What did Beyoncé's mother own when Beyoncé was a child?,What did Beyonce's mother own when Beyonce was a child?,"Tina Knowles owned a salon. It was called Design of Intimacy, and it was in Houston, Texas. She also had a boutique selling African-inspired clothing.",salon,False,True,True,1.0,1.0,,,26,3,150,8.666666666666666,5,35,10.4,58.12,7.31,0.2,0.0377,10.0,2.0,2.0,0.0,0.0,False,0.75,mild,0.0,0.0,0.0,0.0,0.08,1.0,0.0,1.0,1.0,0.0959,"{'years': [], 'quantities': [], 'name_spans': ['Tina Knowles'], 'atom_count': 1}",,,True,,6840.0,8771.0,518.0,135.0,40.0,1043.0,908.0,7140.0,2467.0,3627.0,112.0,439.0,3.0,36.0,309.0,69.4,1.0,2168.0,8161.0
00030,unspecified,False,00030.wav,What was one subject that Avicenna never developed?,What was one subject that Avicenna never developed?,"Avicenna did not develop mathematics. He focused on philosophy and medicine instead, making significant contributions to both fields.",theology,True,True,True,1.0,1.0,,,18,2,133,9.0,5,24,7.2,9.7,14.14,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.3929,0.1667,0.3929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7430.0,9152.0,378.0,138.0,38.0,966.0,828.0,7691.0,651.0,1764.0,142.0,403.0,2.0,24.0,306.0,63.5,1.0,390.0,7964.0
00032,unspecified,False,00032.wav,In what years was the Great Famine?,In what years was the great famine?,"The Great Famine occurred between 1315 and 1322, but another major one happened from 1845 to 1852 in Ireland, known as the Irish Potato Famine or An Gorta Mór.",1315–1317,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,29,1,159,29.0,29,39,11.6,63.63,11.59,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7416,0.1579,0.7416,0.0,0.0714,0.0,0.0,2.0,0.5,0.0845,"{'years': ['1315', '1322', '1845', '1852'], 'quantities': [], 'name_spans': ['Irish Potato Famine', 'The Great Famine'], 'atom_count': 6}",,,False,constraint violation: opener_at_most_five_words,7212.0,9466.0,636.0,527.0,38.0,1368.0,841.0,7461.0,4164.0,6094.0,557.0,622.0,2.0,45.0,303.0,70.7,1.0,3916.0,14245.0
00035,unspecified,False,00035.wav,What property does combining copper with brass or bronze create?,What property does Combining Copper with Brass or Bronze create?,"Alloy called Gunmetal is created. Gunmetal is a strong, corrosion-resistant alloy made by combining copper with brass or bronze. It's often used in marine hardware and other applications where durability is key.",hardness,False,True,True,1.0,1.0,,,33,3,211,11.0,5,44,13.2,49.54,9.08,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6411,0.1818,0.6411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,True,,7119.0,9116.0,609.0,140.0,37.0,976.0,836.0,7431.0,2983.0,4136.0,172.0,619.0,3.0,42.0,307.0,68.9,1.0,2671.0,12492.0
00045,unspecified,False,00045.wav,Do different countries refer to plants by different names?,Do different countries refer to plants by different names?,"Yes, many countries do have unique plant names. Different languages and cultures often use distinct words for the same plant species, reflecting their local history and traditions of botany. For example, the common dandelion is known as ""lion's tooth"" in English but ""pissenlit"" in French.",single world-wide name,False,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,45,3,289,15.0,8,60,18.0,54.37,9.4,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.7655,0.1786,0.7655,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': [], 'atom_count': 0}",,,False,constraint violation: opener_at_most_five_words,6620.0,8898.0,910.0,164.0,39.0,1027.0,863.0,6907.0,-1381.0,-150.0,200.0,817.0,4.0,62.0,305.0,68.1,1.0,-1668.0,17066.0
00046,unspecified,False,00046.wav, How many tornadoes does Houston usually get per year?,How many tornadoes does Houston usually get per year?,"Houston typically gets about five tornadoes annually. Tornado frequency varies greatly from year to year, but on average, this is what's reported by local weather services. Data from the National Oceanic and Atmospheric Administration (NOAA) supports this estimate.",49.,True,False,False,0.9,0.9,opener_at_most_five_words,opener_at_most_five_words,38,3,265,12.666666666666666,7,51,15.2,27.0,12.64,0.0,0.0,9.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.5617,0.2,0.5617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Atmospheric Administration', 'National Oceanic'], 'atom_count': 2}",,,False,constraint violation: opener_at_most_five_words,6422.0,8491.0,718.0,143.0,38.0,945.0,802.0,6688.0,1856.0,2991.0,185.0,696.0,3.0,51.0,306.0,71.0,1.0,1590.0,15336.0
00047,unspecified,False,00047.wav,What did she sing at the 2009 Presidential Inauguration?,What is she seeing at the 2009 presidential inauguration?,"Barack Obama's inauguration ceremony. Michelle Obama was standing by his side, and as part of the inaugural festivities, they were surrounded by dignitaries and thousands of people on the National Mall in Washington D. C..",America the Beautiful,False,True,True,1.0,1.0,,,35,2,222,17.5,4,47,14.0,29.54,13.49,0.2222,0.0727,9.0,2.0,2.0,0.0,0.0,False,0.75,mild,0.2417,0.0526,0.2417,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['Barack Obama', 'Michelle Obama', 'National Mall'], 'atom_count': 3}",,,True,,9209.0,11268.0,623.0,130.0,44.0,984.0,854.0,9461.0,3380.0,4545.0,176.0,640.0,4.0,44.0,307.0,70.5,1.0,3129.0,12898.0
00054,unspecified,False,00054.wav,What concept took shape during Walpole's tenure as prime minister?,What concept took shape during Walpole's tenure as prime minister?,"The Whig supremacy did. During Robert Walpole's tenure as Prime Minister, the Whig party solidified its position in British politics and established itself as the dominant force. This period is often referred to as the Whig supremacy.",doctrine of cabinet solidarity,False,True,True,1.0,1.0,,,37,3,234,12.333333333333334,4,49,14.8,41.12,10.59,0.0,0.0,10.0,0.0,0.0,0.0,0.0,True,1.0,clean,0.6052,0.2174,0.6052,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"{'years': [], 'quantities': [], 'name_spans': ['During Robert Walpole', 'Prime Minister'], 'atom_count': 2}",,,True,,6910.0,9035.0,685.0,87.0,36.0,909.0,822.0,7184.0,1904.0,2909.0,91.0,623.0,4.0,48.0,308.0,70.1,1.0,1630.0,13734.0
